GameId, Board, HandOne, HandTwo, MoveNumber, CurrentPlayer
1152686770, , 47 8 46 48 13 38 30 51 3 32 52 5 7 36, 6 45 27 2 21 11 50 19 39 23 40 41 16 14, 0, 0
1152686770, , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15, 6 45 27 2 21 11 50 19 39 23 40 41 16 14, 1, 1
1152686770, , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15, 6 45 27 2 21 11 50 19 39 23 40 41 16 14 37, 2, 0
1152686770, , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1, 6 45 27 2 21 11 50 19 39 23 40 41 16 14 37, 3, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1, 2 21 39 23 41 16, 4, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44, 2 21 39 23 41 16, 5, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44, 2 21 39 23 41 16 53, 6, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24, 2 21 39 23 41 16 53, 7, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 53 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24, 21 39 23 16, 8, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22, 21 39 23 16, 9, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22, 21 39 23 16 35, 10, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18, 21 39 23 16 35, 11, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18, 21 39 23 16 35 42, 12, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10, 21 39 23 16 35 42, 13, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10, 21 39 23 16 35 42 12, 14, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28, 21 39 23 16 35 42 12, 15, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28, 21 39 23 16 35 42 12 49, 16, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28 20, 21 39 23 16 35 42 12 49, 17, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28 20, 21 39 23 16 35 42 12 49 17, 18, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28 20 25, 21 39 23 16 35 42 12 49 17, 19, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28 20 25, 21 39 23 16 35 42 12 49 17 31, 20, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28 20 25 4, 21 39 23 16 35 42 12 49 17 31, 21, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28 20 25 4, 21 39 23 16 35 42 12 49 17 31 29, 22, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28 20 25 4 33, 21 39 23 16 35 42 12 49 17 31 29, 23, 1
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28 20 25 4 33, 21 39 23 16 35 42 12 49 17 31 29 43, 24, 0
1152686770, 14 27 40 ;6 19 45 ;11 37 50 ;2 3 41 , 47 8 46 48 13 38 30 51 3 32 52 5 7 36 15 1 44 24 22 18 10 28 20 25 4 33 34, 21 39 23 16 35 42 12 49 17 31 29 43, 25, 1
